dist_code,crop_year,state_code,state_name,dist_name,rice_area,rice_production,rice_yield,wheat_area,wheat_production,wheat_yield,RONI_OND_prevyear,RONI_NDJ_prevyear,RONI_DJF,RONI_JFM,RONI_growing_season_mean,ENSO_phase_DJF,rabi_precip_mm,rabi_tmax_c,gross_irrigated_area,gross_cropped_area,irrigation_ratio
33,1992,6,Madhya Pradesh,Dhar,4.6,2.6,565.22,73.1,115.7,1582.76,1.7,2.1,2.3,2.2,2.075,El Nino,3.7400000281631947,31.28333314259847,113.0999984741211,649.2999877929688,0.1741875875564984
33,1993,6,Madhya Pradesh,Dhar,4.6,3.0,652.17,110.1,214.9,1951.86,0.1,0.3,0.5,0.7,0.4,El Nino,18.18166694045067,31.291666984558105,160.39999389648438,677.2999877929688,0.2368226735381458
33,1994,6,Madhya Pradesh,Dhar,4.6,3.3,717.39,122.8,291.9,2377.04,0.3,0.3,0.3,0.3,0.3,Neutral,19.885000228881836,31.6899995803833,189.3000030517578,682.510009765625,0.2773585740035721
33,1995,6,Madhya Pradesh,Dhar,4.3,1.8,418.6,101.6,181.4,1785.43,1.3,1.4,1.3,1.0,1.25,El Nino,19.238332986831665,30.851667404174805,174.8000030517578,671.6900024414062,0.26023910199110967
33,1996,6,Madhya Pradesh,Dhar,4.1,2.7,658.54,116.4,288.4,2477.66,-0.9,-0.9,-0.9,-0.8,-0.875,La Nina,22.005000114440918,32.39833291371664,209.8999938964844,701.0,0.29942937788371526
33,1997,6,Madhya Pradesh,Dhar,3.9,2.3,589.74,145.9,296.6,2032.9,-0.3,-0.3,-0.2,-0.1,-0.225,Neutral,24.8700008392334,31.451667149861652,225.02999877929688,718.239990234375,0.3133075320769391
33,1998,6,Madhya Pradesh,Dhar,3.7,2.7,729.73,161.37,321.1,1989.84,2.4,2.3,2.2,1.8,2.175,El Nino,24.330000400543213,30.986666997273762,232.63999938964844,731.5900268554688,0.31799230559441216
33,1999,6,Madhya Pradesh,Dhar,3.0,1.7,566.67,148.7,271.1,1823.13,-1.6,-1.6,-1.5,-1.3,-1.5,La Nina,16.578333139419556,31.793333371480305,210.57000732421875,721.3200073242188,0.29192314809808373
33,2000,6,Madhya Pradesh,Dhar,2.9,0.8,275.86,39.6,48.0,1212.12,-1.4,-1.6,-1.7,-1.4,-1.525,La Nina,32.453334659338,31.59166622161865,79.2300033569336,559.6599731445312,0.1415681077061278
33,2001,6,Madhya Pradesh,Dhar,2.8,1.1,392.86,118.0,135.1,1144.92,-0.7,-0.7,-0.6,-0.5,-0.625,La Nina,9.263333201408386,32.63999938964844,106.61000061035156,678.4400024414062,0.15713990953762927
33,2002,6,Madhya Pradesh,Dhar,2.7,1.4,518.52,81.9,131.7,1608.06,-0.2,-0.3,-0.1,0.0,-0.15,Neutral,23.21166706085205,31.725000381469727,130.9499969482422,610.4400024414062,0.2145173914299818
33,2003,6,Madhya Pradesh,Dhar,2.6,2.0,769.23,156.4,350.7,2242.33,1.5,1.2,0.9,0.5,1.025,El Nino,3.819999858736992,32.54666709899903,217.1100006103516,696.5599975585938,0.31168887299200465
33,2004,6,Madhya Pradesh,Dhar,2.35,1.22,519.15,166.85,341.42,2046.27,0.3,0.3,0.3,0.1,0.2499999999999999,Neutral,2.0566666647791862,32.375,237.3800048828125,710.5599975585938,0.3340745407825154
33,2005,6,Madhya Pradesh,Dhar,2.26,1.18,522.12,93.17,162.7,1746.27,0.7,0.7,0.6,0.4,0.6,El Nino,21.556666493415833,31.423333485921223,165.97999572753906,638.739990234375,0.2598553374850312
33,2006,6,Madhya Pradesh,Dhar,1.86,1.05,564.52,188.42,436.8,2318.23,-0.5,-0.8,-0.9,-0.9,-0.775,La Nina,41.60666847229004,31.608333587646484,281.9200134277344,743.8699951171875,0.37899097325913966
33,2007,6,Madhya Pradesh,Dhar,1.7,0.66,388.24,216.3,500.0,2311.6,0.9,0.9,0.6,0.2,0.65,El Nino,8.958333313465118,32.08500003814697,326.510009765625,776.5499877929688,0.4204623203891851
33,2008,6,Madhya Pradesh,Dhar,1.4,0.53,378.57,141.2,298.8,2116.15,-1.4,-1.5,-1.6,-1.5,-1.5,La Nina,2.013333350419998,31.31499989827474,268.2799987792969,739.469970703125,0.36280039678176906
33,2009,6,Madhya Pradesh,Dhar,1.2,0.7,583.33,158.9,354.9,2233.48,-0.6,-0.8,-0.9,-0.8,-0.7749999999999999,La Nina,12.894999861717224,33.10499954223633,280.7099914550781,770.2000122070312,0.3644637587718224
33,2010,6,Madhya Pradesh,Dhar,1.2,0.9,750.0,193.0,453.5,2349.74,1.3,1.6,1.5,1.1,1.375,El Nino,40.0900012254715,32.14500013987223,313.3800048828125,788.1599731445312,0.3976096421548998
33,2011,6,Madhya Pradesh,Dhar,1.3,1.1,846.15,155.4,379.5,2442.09,-1.7,-1.6,-1.4,-1.2,-1.475,La Nina,21.588332965970036,31.911666552225743,311.44000244140625,769.7000122070312,0.4046251753957829
33,2012,6,Madhya Pradesh,Dhar,0.76,0.66,868.42,166.59,548.04,3289.75,-1.0,-1.0,-0.8,-0.6,-0.85,La Nina,2.2549999356269836,31.878332138061523,338.8599853515625,781.4099731445312,0.43365198423041657
33,2013,6,Madhya Pradesh,Dhar,0.66,0.5,757.58,205.4,513.61,2500.54,-0.1,-0.4,-0.6,-0.6,-0.425,La Nina,12.27833354473114,31.468332926432293,390.3299865722656,818.260009765625,0.4770243955635425
33,2014,6,Madhya Pradesh,Dhar,1.0,0.67,670.0,189.0,745.0,3941.8,-0.2,-0.3,-0.5,-0.5,-0.375,La Nina,49.24999809265136,31.9383331934611,394.5400085449219,810.47998046875,0.4867979691697447
33,2015,6,Madhya Pradesh,Dhar,0.0,0.0,0.0,210.0,631.0,3004.76,0.5,0.6,0.5,0.4,0.5,El Nino,38.40999937057495,31.72166697184245,402.7699890136719,817.8800048828125,0.49245608965753057
33,2016,6,Madhya Pradesh,Dhar,0.0,0.0,0.0,225.0,751.0,3337.78,2.3,2.4,2.2,1.8,2.175,El Nino,,,,,
33,2017,6,Madhya Pradesh,Dhar,0.73,1.05,1442.47,198.87,692.66,3482.98,-1.1,-1.0,-0.7,-0.5,-0.825,La Nina,,,,,
34,1978,6,Madhya Pradesh,Jhabua,33.6,12.5,372.02,13.1,19.5,1488.55,1.1,1.1,0.9,0.6,0.925,El Nino,,,,,
34,1979,6,Madhya Pradesh,Jhabua,33.7,4.0,118.69,13.5,15.9,1177.78,0.2,0.2,0.2,0.2,0.2,Neutral,,,,,
34,1980,6,Madhya Pradesh,Jhabua,28.7,11.5,400.7,11.0,17.6,1600.0,0.5,0.7,0.6,0.5,0.575,El Nino,,,,,
34,1981,6,Madhya Pradesh,Jhabua,30.6,10.8,352.94,12.5,19.0,1520.0,0.2,0.2,0.0,-0.3,0.025,Neutral,,,,,
34,1982,6,Madhya Pradesh,Jhabua,29.9,6.7,224.08,12.5,19.4,1552.0,-0.2,0.0,0.1,0.3,0.0499999999999999,Neutral,,,,,
34,1983,6,Madhya Pradesh,Jhabua,29.7,16.4,552.19,14.9,21.5,1442.95,2.4,2.5,2.5,2.2,2.4000000000000004,El Nino,,,,,
34,1984,6,Madhya Pradesh,Jhabua,28.9,6.3,217.99,10.8,4.7,435.19,-1.1,-1.0,-0.5,-0.3,-0.725,La Nina,,,,,
34,1985,6,Madhya Pradesh,Jhabua,25.8,2.5,96.9,4.2,2.4,571.43,-0.8,-1.0,-0.8,-0.6,-0.8,La Nina,,,,,
34,1986,6,Madhya Pradesh,Jhabua,25.0,9.0,360.0,8.0,12.0,1500.0,-0.1,-0.2,-0.3,-0.3,-0.225,Neutral,,,,,
34,1987,6,Madhya Pradesh,Jhabua,19.0,3.0,157.89,8.0,13.0,1625.0,1.4,1.5,1.6,1.5,1.5,El Nino,,,,,
34,1988,6,Madhya Pradesh,Jhabua,19.7,10.0,507.61,16.0,34.4,2150.0,1.0,0.9,0.7,0.3,0.7249999999999999,El Nino,,,,,
34,1989,6,Madhya Pradesh,Jhabua,20.9,9.9,473.68,15.3,31.8,2078.43,-1.9,-1.9,-1.7,-1.4,-1.725,La Nina,,,,,
34,1990,6,Madhya Pradesh,Jhabua,27.6,16.9,612.32,19.9,42.5,2135.68,-0.1,0.0,0.2,0.3,0.1,Neutral,,,37.0,415.5,0.08904933814681107
34,1991,6,Madhya Pradesh,Jhabua,29.1,9.3,319.59,17.9,28.3,1581.01,0.4,0.5,0.6,0.5,0.5,El Nino,11.936666198074818,30.93999989827474,39.02999877929688,395.5,0.09868520551023231
34,1992,6,Madhya Pradesh,Jhabua,27.9,12.3,440.86,36.6,69.8,1907.1,1.7,2.1,2.3,2.2,2.075,El Nino,3.723333314061165,30.825000127156574,66.68000030517578,505.6000061035156,0.13188291040392874
34,1993,6,Madhya Pradesh,Jhabua,28.1,14.0,498.22,38.5,69.2,1797.4,0.1,0.3,0.5,0.7,0.4,El Nino,16.930000133812428,30.89000066121419,64.3499984741211,479.3999938964844,0.13423028638589435
34,1994,6,Madhya Pradesh,Jhabua,29.4,19.7,670.07,48.0,94.6,1970.83,0.3,0.3,0.3,0.3,0.3,Neutral,15.21166706085205,31.445000012715656,76.9000015258789,485.9500122070313,0.15824673236784872
34,1995,6,Madhya Pradesh,Jhabua,27.8,8.3,298.56,34.8,66.5,1910.92,1.3,1.4,1.3,1.0,1.25,El Nino,23.678333163261414,30.44833246866862,60.630001068115234,438.8500061035156,0.13815654602910926
34,1996,6,Madhya Pradesh,Jhabua,28.2,16.4,581.56,49.6,111.9,2256.05,-0.9,-0.9,-0.9,-0.8,-0.875,La Nina,19.919999599456787,31.94000021616618,70.44000244140625,459.0,0.15346405760654958
34,1997,6,Madhya Pradesh,Jhabua,27.4,16.8,613.14,49.8,92.5,1857.43,-0.3,-0.3,-0.2,-0.1,-0.225,Neutral,22.6150004863739,31.086666107177734,78.11000061035156,467.4800109863281,0.16708735940505479
34,1998,6,Madhya Pradesh,Jhabua,26.3,16.0,608.37,51.35,96.8,1885.1,2.4,2.3,2.2,1.8,2.175,El Nino,20.238333106040955,30.494999567667644,82.16999816894531,474.3599853515625,0.17322287019645355
34,1999,6,Madhya Pradesh,Jhabua,25.2,17.5,694.44,13.9,25.0,1798.56,-1.6,-1.6,-1.5,-1.3,-1.5,La Nina,15.40833294391632,31.406667073567707,31.1299991607666,413.5700073242188,0.07527141381014651
34,2000,6,Madhya Pradesh,Jhabua,23.7,3.2,135.02,1.5,1.2,800.0,-1.4,-1.6,-1.7,-1.4,-1.525,La Nina,31.493333358317614,31.233332951863606,7.139999866485596,360.3699951171875,0.019812969901014547
34,2001,6,Madhya Pradesh,Jhabua,22.5,4.6,204.44,11.0,18.1,1645.45,-0.7,-0.7,-0.6,-0.5,-0.625,La Nina,8.836666345596313,32.22499974568685,23.780000686645508,384.7799987792969,0.06180155091763307
34,2002,6,Madhya Pradesh,Jhabua,21.8,9.5,435.78,15.8,27.0,1708.86,-0.2,-0.3,-0.1,0.0,-0.15,Neutral,23.519999593496323,31.414999961853027,32.7400016784668,388.8599853515625,0.08419483338936777
34,2003,6,Madhya Pradesh,Jhabua,22.4,14.6,651.79,30.3,53.7,1772.28,1.5,1.2,0.9,0.5,1.025,El Nino,1.9383332822471857,32.09333356221517,54.86000061035156,415.2999877929688,0.13209728442780455
34,2004,6,Madhya Pradesh,Jhabua,22.71,12.84,565.39,35.18,56.55,1607.45,0.3,0.3,0.3,0.1,0.2499999999999999,Neutral,1.0666666589677334,32.03833325703939,64.63999938964844,426.5899963378906,0.15152722741873395
34,2005,6,Madhya Pradesh,Jhabua,22.5,10.39,461.78,26.76,48.67,1818.76,0.7,0.7,0.6,0.4,0.6,El Nino,19.70499974489212,31.084999720255535,58.220001220703125,414.1900024414063,0.1405635116191373
34,2006,6,Madhya Pradesh,Jhabua,22.89,10.59,462.65,38.62,70.91,1836.1,-0.5,-0.8,-0.9,-0.9,-0.775,La Nina,66.35333454608917,31.381667137145996,68.63999938964844,429.4800109863281,0.1598211735908554
34,2007,6,Madhya Pradesh,Jhabua,22.8,8.25,361.84,43.2,77.3,1789.35,0.9,0.9,0.6,0.2,0.65,El Nino,6.994999885559082,31.711666425069172,75.66999816894531,437.6099853515625,0.17291652544937783
34,2008,6,Madhya Pradesh,Jhabua,21.9,7.46,340.64,32.8,58.9,1795.73,-1.4,-1.5,-1.6,-1.5,-1.5,La Nina,1.996666632592678,30.891666412353516,36.43000030517578,219.3600006103516,0.16607403448127384
34,2009,6,Madhya Pradesh,Jhabua,20.4,8.0,392.16,37.6,69.4,1845.74,-0.6,-0.8,-0.9,-0.8,-0.7749999999999999,La Nina,13.876666933298111,32.611666997273765,44.880001068115234,227.1100006103516,0.19761349543173581
34,2010,6,Madhya Pradesh,Jhabua,19.9,13.6,683.42,43.1,80.2,1860.79,1.3,1.6,1.5,1.1,1.375,El Nino,25.446665763854984,31.93499978383382,49.68999862670898,233.27999877929688,0.21300582513171235
34,2011,6,Madhya Pradesh,Jhabua,20.9,14.8,708.13,47.3,96.4,2038.05,-1.7,-1.6,-1.4,-1.2,-1.475,La Nina,17.463333513587713,31.538333574930828,54.09000015258789,237.25,0.2279873557537951
34,2012,6,Madhya Pradesh,Jhabua,18.98,9.64,507.9,56.63,161.59,2853.43,-1.0,-1.0,-0.8,-0.6,-0.85,La Nina,1.1616666316986084,31.445000966389973,65.94000244140625,249.4199981689453,0.26437335789226335
34,2013,6,Madhya Pradesh,Jhabua,18.82,24.32,1292.24,65.04,176.31,2710.79,-0.1,-0.4,-0.6,-0.6,-0.425,La Nina,12.906666576862335,31.070000648498535,71.5,255.42999267578125,0.27992014270131294
34,2014,6,Madhya Pradesh,Jhabua,16.0,11.34,708.75,74.0,225.0,3040.54,-0.2,-0.3,-0.5,-0.5,-0.375,La Nina,48.03999948501587,31.553333282470703,68.87999725341797,251.1199951171875,0.27429116992963654
34,2015,6,Madhya Pradesh,Jhabua,15.0,11.33,755.33,57.0,175.0,3070.18,0.5,0.6,0.5,0.4,0.5,El Nino,42.38499975204468,31.461666742960613,58.52000045776367,238.2400054931641,0.24563465038806342
34,2016,6,Madhya Pradesh,Jhabua,17.0,19.99,1175.88,70.0,213.0,3042.86,2.3,2.4,2.2,1.8,2.175,El Nino,,,,,
34,2017,6,Madhya Pradesh,Jhabua,13.63,16.77,1230.37,85.0,236.27,2779.65,-1.1,-1.0,-0.7,-0.5,-0.825,La Nina,,,,,
35,1978,6,Madhya Pradesh,Khargone / West Nimar,19.5,9.6,492.31,41.2,53.7,1303.4,1.1,1.1,0.9,0.6,0.925,El Nino,,,,,
35,1979,6,Madhya Pradesh,Khargone / West Nimar,20.0,4.9,245.0,44.3,58.4,1318.28,0.2,0.2,0.2,0.2,0.2,Neutral,,,,,
35,1980,6,Madhya Pradesh,Khargone / West Nimar,19.1,8.4,439.79,33.1,47.7,1441.09,0.5,0.7,0.6,0.5,0.575,El Nino,,,,,
35,1981,6,Madhya Pradesh,Khargone / West Nimar,18.9,10.2,539.68,39.5,57.8,1463.29,0.2,0.2,0.0,-0.3,0.025,Neutral,,,,,
35,1982,6,Madhya Pradesh,Khargone / West Nimar,17.7,6.7,378.53,28.4,26.0,915.49,-0.2,0.0,0.1,0.3,0.0499999999999999,Neutral,,,,,
35,1983,6,Madhya Pradesh,Khargone / West Nimar,18.5,11.9,643.24,35.6,59.7,1676.97,2.4,2.5,2.5,2.2,2.4000000000000004,El Nino,,,,,
35,1984,6,Madhya Pradesh,Khargone / West Nimar,18.9,6.0,317.46,37.5,109.4,2917.33,-1.1,-1.0,-0.5,-0.3,-0.725,La Nina,,,,,
35,1985,6,Madhya Pradesh,Khargone / West Nimar,17.8,6.3,353.93,25.8,38.7,1500.0,-0.8,-1.0,-0.8,-0.6,-0.8,La Nina,,,,,
35,1986,6,Madhya Pradesh,Khargone / West Nimar,16.0,6.0,375.0,33.7,47.0,1394.66,-0.1,-0.2,-0.3,-0.3,-0.225,Neutral,,,,,
35,1987,6,Madhya Pradesh,Khargone / West Nimar,14.0,4.0,285.71,23.4,33.0,1410.26,1.4,1.5,1.6,1.5,1.5,El Nino,,,,,
35,1988,6,Madhya Pradesh,Khargone / West Nimar,15.0,7.5,500.0,45.9,99.6,2169.93,1.0,0.9,0.7,0.3,0.7249999999999999,El Nino,,,,,
35,1989,6,Madhya Pradesh,Khargone / West Nimar,12.6,7.2,571.43,48.2,97.2,2016.6,-1.9,-1.9,-1.7,-1.4,-1.725,La Nina,,,,,
35,1990,6,Madhya Pradesh,Khargone / West Nimar,12.5,8.2,656.0,54.6,125.8,2304.03,-0.1,0.0,0.2,0.3,0.1,Neutral,,,164.39999389648438,705.7000122070312,0.2329601687016187
35,1991,6,Madhya Pradesh,Khargone / West Nimar,13.1,6.8,519.08,49.5,91.1,1840.4,0.4,0.5,0.6,0.5,0.5,El Nino,21.79666608572006,32.39833386739095,165.5,714.7000122070312,0.2315656879435713
35,1992,6,Madhya Pradesh,Khargone / West Nimar,12.6,6.7,531.75,46.1,81.0,1757.05,1.7,2.1,2.3,2.2,2.075,El Nino,3.4133334159851074,32.34333356221517,148.10000610351562,711.2000122070312,0.2082396000583919
35,1993,6,Madhya Pradesh,Khargone / West Nimar,12.7,7.8,614.17,60.6,139.9,2308.58,0.1,0.3,0.5,0.7,0.4,El Nino,18.171666622161865,32.223333994547524,180.5,731.0999755859375,0.24688825882580412
35,1994,6,Madhya Pradesh,Khargone / West Nimar,11.9,7.6,638.66,70.3,199.6,2839.26,0.3,0.3,0.3,0.3,0.3,Neutral,26.635000228881836,32.486666997273765,195.1000061035156,738.469970703125,0.2641949081798865
35,1995,6,Madhya Pradesh,Khargone / West Nimar,13.3,5.0,375.94,57.3,154.6,2698.08,1.3,1.4,1.3,1.0,1.25,El Nino,26.675000190734863,31.801666895548504,184.8999938964844,721.1699829101562,0.25638892116717416
35,1996,6,Madhya Pradesh,Khargone / West Nimar,11.5,7.7,669.57,68.2,231.3,3391.5,-0.9,-0.9,-0.9,-0.8,-0.875,La Nina,24.263333797454834,33.426666259765625,217.5,742.0,0.2931266846361186
35,1997,6,Madhya Pradesh,Khargone / West Nimar,10.4,6.4,615.38,78.2,140.5,1796.68,-0.3,-0.3,-0.2,-0.1,-0.225,Neutral,25.12333393096924,32.33999983469645,233.9900054931641,749.1400146484375,0.3123448232877706
35,1998,6,Madhya Pradesh,Khargone / West Nimar,10.0,6.3,630.0,89.39,175.8,1966.66,2.4,2.3,2.2,1.8,2.175,El Nino,40.43499970436096,32.0733331044515,253.88999938964844,484.0,0.5245661144414224
35,1999,6,Madhya Pradesh,Khargone / West Nimar,9.7,4.8,494.85,81.1,182.0,2244.14,-1.6,-1.6,-1.5,-1.3,-1.5,La Nina,19.146665811538696,32.728333473205566,242.6999969482422,480.55999755859375,0.5050357877918256
35,2000,6,Madhya Pradesh,Khargone / West Nimar,8.9,2.3,258.43,33.3,62.1,1864.86,-1.4,-1.6,-1.7,-1.4,-1.525,La Nina,26.464999087154865,32.533333460489914,156.60000610351562,432.6099853515625,0.3619888846908004
35,2001,6,Madhya Pradesh,Khargone / West Nimar,8.5,3.4,400.0,47.5,105.6,2223.16,-0.7,-0.7,-0.6,-0.5,-0.625,La Nina,11.40333342552185,33.58833440144857,172.6999969482422,446.3299865722656,0.3869334397057819
35,2002,6,Madhya Pradesh,Khargone / West Nimar,8.1,4.1,506.17,67.8,165.1,2435.1,-0.2,-0.3,-0.1,0.0,-0.15,Neutral,20.795000076293945,32.58833312988281,209.1300048828125,463.8200073242188,0.4508861230227758
35,2003,6,Madhya Pradesh,Khargone / West Nimar,7.8,4.9,628.21,82.2,210.4,2559.61,1.5,1.2,0.9,0.5,1.025,El Nino,6.531666815280914,33.59833272298177,241.72000122070312,475.7900085449219,0.5080392544600504
35,2004,6,Madhya Pradesh,Khargone / West Nimar,7.21,3.09,428.57,83.27,176.87,2124.05,0.3,0.3,0.3,0.1,0.2499999999999999,Neutral,4.671666711568832,33.288333892822266,251.02999877929688,474.8900146484375,0.5286066058161596
35,2005,6,Madhya Pradesh,Khargone / West Nimar,6.58,2.68,407.29,56.95,102.64,1802.28,0.7,0.7,0.6,0.4,0.6,El Nino,27.768332958221436,32.3550001780192,209.52999877929688,453.3500061035156,0.4621815285284321
35,2006,6,Madhya Pradesh,Khargone / West Nimar,6.04,3.14,519.87,95.26,220.65,2316.29,-0.5,-0.8,-0.9,-0.9,-0.775,La Nina,42.0400013923645,32.35999997456869,275.19000244140625,480.1300048828125,0.5731572691620744
35,2007,6,Madhya Pradesh,Khargone / West Nimar,5.6,2.17,387.5,104.5,233.7,2236.36,0.9,0.9,0.6,0.2,0.65,El Nino,10.631666958332062,33.08499972025553,295.32000732421875,488.0499877929688,0.6051019664188451
35,2008,6,Madhya Pradesh,Khargone / West Nimar,5.5,1.92,349.09,67.7,160.6,2372.23,-1.4,-1.5,-1.6,-1.5,-1.5,La Nina,6.07666677236557,32.401666005452476,244.42999267578125,455.5,0.5366190838107162
35,2009,6,Madhya Pradesh,Khargone / West Nimar,5.1,2.5,490.2,114.7,274.0,2388.84,-0.6,-0.8,-0.9,-0.8,-0.7749999999999999,La Nina,12.886666417121887,34.17499987284342,311.6199951171875,499.9800109863281,0.6232649071358749
35,2010,6,Madhya Pradesh,Khargone / West Nimar,4.3,3.3,767.44,130.1,359.7,2764.8,1.3,1.6,1.5,1.1,1.375,El Nino,64.73000192642212,32.916666666666664,346.3099975585937,512.4299926757812,0.6758191411674588
35,2011,6,Madhya Pradesh,Khargone / West Nimar,3.6,2.9,805.56,118.7,454.9,3832.35,-1.7,-1.6,-1.4,-1.2,-1.475,La Nina,24.704999536275864,32.78833325703939,355.3599853515625,505.6600036621094,0.7027646694972144
35,2012,6,Madhya Pradesh,Khargone / West Nimar,3.09,2.47,799.35,136.79,395.79,2893.41,-1.0,-1.0,-0.8,-0.6,-0.85,La Nina,3.9383333921432495,32.971666971842446,292.3699951171875,521.280029296875,0.5608693575150937
35,2013,6,Madhya Pradesh,Khargone / West Nimar,2.83,1.21,427.56,173.05,446.29,2578.97,-0.1,-0.4,-0.6,-0.6,-0.425,La Nina,16.53833293914795,32.540000915527344,324.0599975585937,547.010009765625,0.592420598843232
35,2014,6,Madhya Pradesh,Khargone / West Nimar,2.0,4.0,2000.0,251.0,798.0,3179.28,-0.2,-0.3,-0.5,-0.5,-0.375,La Nina,47.458333015441895,32.87666670481364,376.510009765625,577.3800048828125,0.6521008808437054
35,2015,6,Madhya Pradesh,Khargone / West Nimar,2.0,0.67,335.0,187.0,625.0,3342.25,0.5,0.6,0.5,0.4,0.5,El Nino,44.72166633605957,32.5766658782959,385.8999938964844,582.6500244140625,0.6623186779826564
35,2016,6,Madhya Pradesh,Khargone / West Nimar,1.0,0.66,660.0,194.0,779.0,4015.46,2.3,2.4,2.2,1.8,2.175,El Nino,,,,,
35,2017,6,Madhya Pradesh,Khargone / West Nimar,1.76,1.94,1100.0,185.6,693.83,3738.31,-1.1,-1.0,-0.7,-0.5,-0.825,La Nina,,,,,
36,1978,6,Madhya Pradesh,Khandwa / East Nimar,31.9,18.3,573.67,25.2,26.3,1043.65,1.1,1.1,0.9,0.6,0.925,El Nino,,,,,
36,1979,6,Madhya Pradesh,Khandwa / East Nimar,37.4,15.4,411.76,24.6,20.5,833.33,0.2,0.2,0.2,0.2,0.2,Neutral,,,,,
36,1980,6,Madhya Pradesh,Khandwa / East Nimar,35.2,22.5,639.2,24.0,28.0,1166.67,0.5,0.7,0.6,0.5,0.575,El Nino,,,,,
36,1981,6,Madhya Pradesh,Khandwa / East Nimar,33.4,27.2,814.37,25.2,30.5,1210.32,0.2,0.2,0.0,-0.3,0.025,Neutral,,,,,
36,1982,6,Madhya Pradesh,Khandwa / East Nimar,33.1,29.0,876.13,24.2,34.6,1429.75,-0.2,0.0,0.1,0.3,0.0499999999999999,Neutral,,,,,
36,1983,6,Madhya Pradesh,Khandwa / East Nimar,33.4,35.6,1065.87,24.3,35.5,1460.91,2.4,2.5,2.5,2.2,2.4000000000000004,El Nino,,,,,
36,1984,6,Madhya Pradesh,Khandwa / East Nimar,29.5,18.4,623.73,27.1,45.9,1693.73,-1.1,-1.0,-0.5,-0.3,-0.725,La Nina,,,,,
36,1985,6,Madhya Pradesh,Khandwa / East Nimar,31.0,28.3,912.9,23.9,32.9,1376.57,-0.8,-1.0,-0.8,-0.6,-0.8,La Nina,,,,,
36,1986,6,Madhya Pradesh,Khandwa / East Nimar,30.0,19.0,633.33,23.5,26.0,1106.38,-0.1,-0.2,-0.3,-0.3,-0.225,Neutral,,,,,
36,1987,6,Madhya Pradesh,Khandwa / East Nimar,29.0,20.0,689.66,20.0,28.0,1400.0,1.4,1.5,1.6,1.5,1.5,El Nino,,,,,
36,1988,6,Madhya Pradesh,Khandwa / East Nimar,27.9,22.1,792.11,31.3,42.1,1345.05,1.0,0.9,0.7,0.3,0.7249999999999999,El Nino,,,,,
36,1989,6,Madhya Pradesh,Khandwa / East Nimar,27.6,20.5,742.75,32.4,43.0,1327.16,-1.9,-1.9,-1.7,-1.4,-1.725,La Nina,,,,,
36,1990,6,Madhya Pradesh,Khandwa / East Nimar,27.5,25.9,941.82,39.5,71.8,1817.72,-0.1,0.0,0.2,0.3,0.1,Neutral,,,96.5999984741211,503.7999877929688,0.19174275667870366
36,1991,6,Madhya Pradesh,Khandwa / East Nimar,30.5,23.9,783.61,34.9,62.7,1796.56,0.4,0.5,0.6,0.5,0.5,El Nino,25.820000886917114,32.09166717529297,95.1999969482422,497.0,0.19154928963429013
36,1992,6,Madhya Pradesh,Khandwa / East Nimar,29.1,18.9,649.48,30.1,51.1,1697.67,1.7,2.1,2.3,2.2,2.075,El Nino,3.5,32.02000077565511,83.0999984741211,488.7999877929688,0.1700081844300661
36,1993,6,Madhya Pradesh,Khandwa / East Nimar,28.5,24.8,870.18,51.7,102.2,1976.79,0.1,0.3,0.5,0.7,0.4,El Nino,27.854999363422394,31.783333778381348,108.4000015258789,515.0,0.21048543985607554
36,1994,6,Madhya Pradesh,Khandwa / East Nimar,29.0,22.5,775.86,59.5,115.2,1936.13,0.3,0.3,0.3,0.3,0.3,Neutral,30.984999656677246,32.0683339436849,125.5,520.4099731445312,0.2411560240509561
36,1995,6,Madhya Pradesh,Khandwa / East Nimar,28.0,16.8,600.0,53.0,89.9,1696.23,1.3,1.4,1.3,1.0,1.25,El Nino,45.81333351135254,31.329999605814617,125.62000274658205,514.530029296875,0.24414513360521756
36,1996,6,Madhya Pradesh,Khandwa / East Nimar,27.7,26.2,945.85,57.4,106.2,1850.17,-0.9,-0.9,-0.9,-0.8,-0.875,La Nina,29.67666721343994,33.02499961853027,138.39999389648438,524.0,0.26412212575664956
36,1997,6,Madhya Pradesh,Khandwa / East Nimar,25.5,26.4,1035.29,68.3,112.5,1647.14,-0.3,-0.3,-0.2,-0.1,-0.225,Neutral,27.426666259765625,31.933332761128742,151.1699981689453,534.9000244140625,0.2826135563080955
36,1998,6,Madhya Pradesh,Khandwa / East Nimar,23.4,23.1,987.18,73.75,123.6,1675.93,2.4,2.3,2.2,1.8,2.175,El Nino,53.869998693466194,31.64000066121419,160.22999572753906,543.6099853515625,0.2947517522584053
36,1999,6,Madhya Pradesh,Khandwa / East Nimar,23.5,27.2,1157.45,80.4,144.2,1793.53,-1.6,-1.6,-1.5,-1.3,-1.5,La Nina,23.040000438690186,32.3149995803833,169.22000122070312,551.2000122070312,0.307002898173275
36,2000,6,Madhya Pradesh,Khandwa / East Nimar,23.2,13.7,590.52,24.1,33.1,1373.44,-1.4,-1.6,-1.7,-1.4,-1.525,La Nina,27.500000461935997,32.161666552225746,87.69999694824219,472.3699951171875,0.18565954200051427
